palabra,mean_rt,mean_error,concreteness,familiarity,aoa,palabra_noaccents
médula,651.5787878878788,5.714285714285714,,,,medula
mejilla,608.5117647088235,2.857142857142857,,,,mejilla
mejor,599.2100000025,0.0,2.913,6.815,,mejor
mejora,585.678124990625,0.0,,,,mejora
mejorar,575.9416666871795,0.0,,,,mejorar
melancolía,667.0189189135135,0.0,,,,melancolia
melena,658.7558823529412,2.857142857142857,,,,melena
mella,731.38125,56.75675675675676,,,10.55,mella
melocotón,609.3823529352941,0.0,,,,melocoton
melodía,598.5838235294118,0.0,,,,melodia
melón,568.016129,0.0,,,,melon
membrana,668.3090909181818,0.0,,,8.333,membrana
memoria,572.5879411764706,0.0,,,,memoria
mencionar,581.828125015625,3.03030303030303,,,7.0,mencionar
mendigo,658.5540540594594,5.128205128205128,,,,mendigo
menester,816.6173913086957,42.5,,,10.571,menester
meningitis,731.0687499875,17.94871794871795,,,,meningitis
menor,584.938095247619,2.325581395348837,,,,menor
menos,552.6428571142857,0.0,3.5,6.619,,menos
menosprecio,714.9147058823529,2.857142857142857,,,,menosprecio
mensaje,619.1027026756757,2.631578947368421,,,,mensaje
menstruación,670.0242424151515,0.0,,,,menstruacion
mensual,595.9529411794117,2.857142857142857,5.3,6.4,,mensual
menta,635.6837837837838,0.0,6.565,5.381,5.308,menta
mentalidad,636.090625,0.0,,,8.952,mentalidad
mente,574.2657142857142,0.0,,,,mente
mentir,570.7352941176471,0.0,,,,mentir
mentira,557.7863513621621,2.631578947368421,,,,mentira
mentiroso,621.9179487025641,2.5,,,,mentiroso
mentón,668.454999995,0.0,,,,menton
menú,551.8870967741935,0.0,,,,menu
menudo,605.9558823617647,2.857142857142857,3.64,5.0,7.0,menudo
mercader,713.8346154115385,25.71428571428571,,,,mercader
mercado,641.6225806419355,0.0,,,,mercado
mercancía,614.533333339394,0.0,,,,mercancia
merced,682.375,8.333333333333332,,,10.571,merced
mercurio,624.8935483903226,6.0606060606060606,6.522,4.0,8.5,mercurio
merecer,713.9902439097561,2.3809523809523814,,,6.75,merecer
merengue,714.3999999916666,5.263157894736842,6.15,4.536,,merengue
merienda,626.4235293911764,0.0,,,,merienda
mérito,654.5457142942857,2.777777777777778,,,,merito
merluza,648.1235294176471,2.857142857142857,,,,merluza
merma,798.035294117647,48.48484848484849,,,10.278,merma
mermelada,665.8121212060606,0.0,,,,mermelada
mes,577.5422222222222,0.0,,,,mes
mesa,584.9485714228572,0.0,,,,mesa
meseta,674.5142857314286,0.0,,,,meseta
mesilla,648.5852941235294,8.108108108108109,,,,mesilla
mesita,679.3444444444444,10.0,,,,mesita
meta,584.9441176794118,2.857142857142857,,,,meta
metafísica,758.787500005,0.0,,,,metafisica
metáfora,600.7046153948718,0.0,,,,metafora
metal,606.2750000277778,0.0,,,,metal
metálica,662.8938235264706,8.108108108108109,,,,metalica
metástasis,702.7100000033333,3.225806451612903,,,,metastasis
meteorología,709.63714286,0.0,,,,meteorologia
meter,623.8709090848484,2.941176470588235,,,,meter
meticuloso,722.7909091151515,10.81081081081081,,,,meticuloso
método,590.5457575727272,0.0,,,,metodo
metodología,668.93953125625,5.882352941176471,,,,metodologia
metralleta,685.5620689655173,6.451612903225806,,,,metralleta
métrica,660.243749978125,8.571428571428571,,,,metrica
metro,587.9824999925,4.761904761904763,,,,metro
metrópoli,729.621875,3.03030303030303,,,,metropoli
mezcla,600.9842105263158,5.0,,,,mezcla
mezclar,606.7566666722222,2.7027027027027026,,,5.6,mezclar
mezquita,707.3738235294118,5.555555555555555,,,,mezquita
micrófono,632.4268918945946,0.0,,,,microfono
microondas,672.0837838108108,2.631578947368421,6.8,6.75,,microondas
microscopio,683.689743597436,0.0,,,,microscopio
miedo,593.6894736947369,0.0,,,,miedo
miedoso,642.2842105552631,0.0,,,,miedoso
miel,563.1710526105263,0.0,,,,miel
miembro,614.2675757696969,10.81081081081081,,,,miembro
mierda,552.6302325581396,0.0,,,,mierda
mil,624.9225000117647,0.0,4.7,6.15,,mil
milagro,628.3826388833334,2.7027027027027026,,,,milagro
milenio,657.9516129032259,0.0,,,,milenio
milímetro,681.5381081243244,0.0,,,,milimetro
milisegundo,835.9384615461538,23.52941176470588,5.737,4.08,,milisegundo
militante,697.2182894763158,2.564102564102564,,,9.81,militante
militar,646.4171428542858,7.894736842105263,,,,militar
millón,596.6552631473684,0.0,,,,millon
millonario,681.3461538333333,0.0,4.929,,,millonario
mimado,693.653125003125,8.571428571428571,,,,mimado
mimbre,778.6857142928571,24.32432432432433,,,,mimbre
mimo,793.8151515090909,10.81081081081081,,,,mimo
mina,684.5048571428572,5.405405405405405,,,,mina
mineral,613.6594594324324,0.0,,,7.75,mineral
minero,668.6128205153846,2.5,,,,minero
miniatura,698.3277777833333,2.7027027027027026,,,,miniatura
minifalda,697.8794117705883,0.0,,,,minifalda
mínimo,587.1272727333334,0.0,,,,minimo
ministerio,670.124999990625,0.0,,,,ministerio
ministro,591.7064516258065,6.0606060606060606,,,,ministro
minoría,656.7575757606061,5.714285714285714,,,,minoria
minuciosidad,853.3757575878788,5.714285714285714,,,10.7,minuciosidad
minucioso,745.56875000625,11.11111111111111,3.593,3.607,,minucioso
minuto,595.9777777805556,0.0,,,,minuto
miopía,669.5297297351351,2.631578947368421,,,,miopia
mirada,587.6912500111112,0.0,,,,mirada
mirador,598.6657142314285,2.777777777777778,,,6.429,mirador
mirar,539.0995833277777,2.7027027027027026,,,,mirar
misa,583.1571428542857,0.0,,,,misa
miserable,623.554838716129,0.0,4.32,4.154,8.346,miserable
miseria,660.53734375,5.882352941176471,,,,miseria
misericordia,713.8939393727272,8.333333333333332,4.0,4.045,8.846,misericordia
misil,691.87968749375,13.513513513513509,,,,misil
misión,630.7527777666667,5.263157894736842,,,,mision
misionero,689.8105263210526,2.564102564102564,,,,misionero
mismo,567.4057142514285,0.0,4.222,6.952,,mismo
misterio,553.48437498125,5.882352941176471,,,,misterio
misterioso,640.7818181787878,0.0,3.72,5.038,6.269,misterioso
mística,751.0235294088235,2.857142857142857,,,,mistica
místico,636.8575757575758,2.941176470588235,,,,mistico
mitad,629.0421052657895,0.0,,,,mitad
mito,577.67680555,2.7027027027027026,,,,mito
mitología,626.3225806387097,0.0,,,,mitologia
mixta,655.5432432378378,5.128205128205128,4.13,6.0,,mixta
mobiliario,617.8302857285714,2.777777777777778,,,7.4,mobiliario
mochila,571.0,0.0,,,,mochila
moción,759.4727272818182,33.33333333333333,,,,mocion
moco,591.0374999975,0.0,,,,moco
moda,612.8890540486486,0.0,,,,moda
modalidad,689.7970588058823,0.0,,,,modalidad
modelo,579.488372083721,0.0,,,,modelo
moderación,601.0852941029411,0.0,,,,moderacion
moderna,594.4081818212121,0.0,3.88,5.962,6.731,moderna
modernidad,644.0090909090909,0.0,,,7.864,modernidad
modernismo,707.4324324216216,2.631578947368421,,,9.762,modernismo
modernización,708.41875,5.882352941176471,,,,modernizacion
moderno,599.7967742,0.0,3.957,6.464,,moderno
modestia,752.4313235264706,0.0,,,,modestia
modesto,590.0526315894737,0.0,4.379,5.071,,modesto
modificación,665.8891891972972,2.631578947368421,,,,modificacion
modificar,587.1727272727272,0.0,,,6.5,modificar
modista,661.9575758,5.714285714285714,,,,modista
modo,626.0583333472222,2.7027027027027026,,,,modo
modular,658.1852940970589,10.52631578947368,,,,modular
módulo,604.4325581116279,0.0,,,,modulo
mofeta,678.6848484696969,10.81081081081081,,,,mofeta
moho,745.89333333,18.91891891891892,6.053,3.5,,moho
mojado,591.2819444388889,0.0,,,,mojado
molde,659.74411765,2.857142857142857,,,,molde
mole,738.2210526263158,51.28205128205128,,,10.08,mole
molécula,628.19500001,0.0,,,,molecula
molesta,610.8212121121212,0.0,3.565,6.407,,molesta
molestar,563.8058823647059,0.0,,,,molestar
molestia,571.2457143028571,0.0,,,,molestia
molesto,609.2147059147059,0.0,3.348,6.667,,molesto
molino,629.2885714228571,2.777777777777778,,,,molino
momento,575.7298648702703,0.0,2.828,6.759,,momento
momia,740.4085714342857,5.405405405405405,,,5.9,momia
mona,648.8497142885715,2.777777777777778,,,,mona
monaguillo,745.2666666814815,25.0,6.056,3.8,,monaguillo
monarca,619.652941182353,2.857142857142857,,,,monarca
monarquía,602.5285714257143,0.0,,,,monarquia
monárquico,654.0000000121212,2.941176470588235,,,,monarquico
monasterio,701.6812857114286,0.0,,,,monasterio
moneda,566.792307674359,0.0,,,,moneda
monedero,617.1674999975,0.0,,,,monedero
monitor,596.29999999375,3.03030303030303,,,,monitor
monja,591.2472222166666,5.263157894736842,,,,monja
monje,679.4749999875,3.03030303030303,,,,monje
mono,561.3470000028572,2.777777777777778,,,,mono
monólogo,633.1999999935484,0.0,,,,monologo
monopatín,703.925937503125,11.11111111111111,,,,monopatin
monopolio,647.2181818151515,2.941176470588235,,,10.0,monopolio
monotonía,637.36875000625,3.03030303030303,,,,monotonia
monótono,660.166666675,5.263157894736842,,,,monotono
monstruo,612.4794871820512,2.5,,,,monstruo
monstruoso,692.8293055722222,2.7027027027027026,,,,monstruoso
montaña,548.8948717974359,2.5,,,,montana
montar,598.632352932353,0.0,,,,montar
monte,674.4102564051282,2.5,,,,monte
montón,565.0114285542857,0.0,,,,monton
montura,646.8531428685715,0.0,,,,montura
monumento,701.3999999722222,5.263157894736842,,,,monumento
moño,608.1889743641026,0.0,,,,mono
moqueta,675.6756756837838,2.631578947368421,,,,moqueta
mora,711.4524242424243,8.333333333333332,,,,mora
morada,660.7242424030303,2.941176470588235,,,,morada
morado,560.8044594648649,0.0,4.85,5.56,,morado
moral,597.4297297351351,0.0,,,,moral
moraleja,640.2441176647059,2.857142857142857,,,8.056,moraleja
moralidad,631.1928378324325,0.0,,,9.85,moralidad
morboso,741.815000016129,16.21621621621622,3.741,5.929,,morboso
morder,683.0529411705883,2.857142857142857,,,,morder
morena,569.8201351216217,0.0,,,,morena
moreno,575.4176470382353,0.0,4.609,6.4,,moreno
morfina,685.5971621567568,0.0,6.37,4.455,9.885,morfina
morfología,682.7966216297298,0.0,,,,morfologia
morir,556.099999990625,0.0,,,,morir
moro,616.1399999972223,2.7027027027027026,,,6.2,moro
morro,654.6278571428571,0.0,,,,morro
mortal,570.525,0.0,,,,mortal
mortalidad,572.11874999375,3.03030303030303,4.379,5.05,,mortalidad
mosaico,712.7078947526315,2.564102564102564,,,7.84,mosaico
mosca,604.2123529411765,0.0,,,,mosca
moscón,702.645517237931,19.44444444444444,,,,moscon
mosquito,612.8000000210526,0.0,6.219,6.536,,mosquito
mostaza,603.131249996875,3.03030303030303,6.652,5.333,5.769,mostaza
mostrador,635.4394736973684,0.0,,,6.182,mostrador
mostrar,600.28174998,0.0,,,,mostrar
mote,665.6962963037037,10.0,,,,mote
motel,689.5030303121213,5.714285714285714,6.48,3.962,9.385,motel
motín,619.9444444370371,12.90322580645161,,,,motin
motivación,588.347051248718,2.5,,,,motivacion
motivo,623.3891891945946,0.0,,,,motivo
moto,581.7171428571429,0.0,,,,moto
motocicleta,670.5545454515152,0.0,6.478,5.714,,motocicleta
motor,573.416216172973,2.631578947368421,,,,motor
motora,639.6972221861112,10.0,4.45,5.4,,motora
mover,595.1868421078948,2.564102564102564,,,,mover
movida,609.0852941235294,0.0,,,8.2,movida
móvil,570.854838716129,0.0,,,,movil
movilidad,623.0777777805556,5.263157894736842,,,,movilidad
movimiento,597.7854285771429,0.0,,,,movimiento
moza,669.1162162054054,2.631578947368421,,,7.75,moza
mozo,632.2606060969697,5.714285714285714,,,,mozo
muchacha,635.4974359076923,0.0,,,,muchacha
muchacho,634.0067142742857,2.777777777777778,,,5.095,muchacho
muchedumbre,830.5400000037038,20.58823529411765,,,,muchedumbre
mucho,543.4171428428572,0.0,2.75,6.81,,mucho
mucosa,675.1848484969697,5.714285714285714,5.0,4.515,8.656,mucosa
mucosidad,795.63349999,18.91891891891892,5.5,5.607,,mucosidad
muda,665.3551724034483,9.375,,,6.19,muda
mudanza,690.6525,8.108108108108109,5.65,5.6,,mudanza
mudar,634.1060606121212,5.714285714285714,,,5.8,mudar
mudo,662.7896969545454,10.81081081081081,,,,mudo
mueble,580.0577777833333,2.7027027027027026,,,,mueble
mueca,671.9129031935483,8.823529411764707,,,,mueca
muela,653.0999999918919,5.128205128205128,6.391,6.05,,muela
muelle,618.5705882558824,0.0,,,,muelle
muerte,594.2282051358974,0.0,,,,muerte
muerto,586.4944594648649,0.0,,,,muerto
muestra,576.5515151575757,2.941176470588235,,,,muestra
muestrario,771.327799996,24.24242424242424,,,,muestrario
mugre,669.7275861862068,14.70588235294118,4.966,4.321,,mugre
mujer,539.822750025,0.0,,,,mujer
mula,655.7545454545455,5.714285714285714,,,,mula
muleta,671.5594594594595,2.631578947368421,6.393,5.31,,muleta
mulo,708.1802631578947,45.71428571428571,,,,mulo
multa,619.7710526210526,0.0,5.897,6.069,,multa
multimedia,626.5322580548387,0.0,4.722,5.545,,multimedia
multinacional,724.0638333333334,11.76470588235294,,,9.92,multinacional
múltiple,635.4459459540541,2.631578947368421,,,,multiple
multiplicación,630.409375015625,5.882352941176471,,,,multiplicacion
multiplicar,615.2447368131579,0.0,,,,multiplicar
multiplicidad,729.5794117705882,0.0,,,10.35,multiplicidad
multitud,692.359374996875,3.03030303030303,,,,multitud
mundial,583.8060606,2.941176470588235,,,,mundial
mundo,574.7242424333333,0.0,,,,mundo
munición,732.2617647058823,10.52631578947368,,,,municion
municipal,607.1342857114286,0.0,,,6.278,municipal
municipio,572.7514286085715,0.0,,,,municipio
muñeca,544.3212121,2.941176470588235,,,,muneca
muñeco,575.7194444638889,0.0,,,,muneco
muñón,794.93437500625,15.789473684210531,,,,munon
mural,597.137500015625,3.03030303030303,5.25,5.45,,mural
muralla,657.0411765,5.555555555555555,,,,muralla
murmullo,691.448275862069,6.451612903225806,,,7.571,murmullo
murmurar,724.6279687531251,11.11111111111111,,,,murmurar
muro,625.6648529470589,0.0,,,,muro
musa,639.08666667,11.76470588235294,5.0,3.857,,musa
músculo,574.5544594756757,0.0,,,,musculo
musculoso,699.8096774193548,8.823529411764707,,,,musculoso
museo,593.0418604395348,0.0,,,,museo
musgo,702.0029411764706,8.108108108108109,,,6.667,musgo
música,533.2930232674419,0.0,,,,musica
musical,580.5267646970589,5.555555555555555,4.25,6.52,,musical
músico,564.2019999971428,2.777777777777778,,,,musico
muslo,626.687096783871,0.0,,,,muslo
musulmana,721.8205882264706,5.555555555555555,,,6.75,musulmana
mutación,690.1729729783784,2.631578947368421,,,,mutacion
mutante,621.847058817647,2.857142857142857,4.478,4.429,9.077,mutante
mutilado,702.7142857178571,15.151515151515149,,,,mutilado
mutilar,753.0405405351352,5.128205128205128,5.444,3.679,,mutilar
mutismo,761.682758637931,14.70588235294118,,,9.952,mutismo
nacer,578.6903225935484,0.0,,,,nacer
nacido,646.573529417647,0.0,5.7,5.9,,nacido
nacimiento,597.78285718,0.0,,,,nacimiento
nación,595.8241891945946,0.0,,,,nacion
nacional,586.1333333424243,0.0,,,,nacional
nacionalidad,614.80625,0.0,,,,nacionalidad
nacionalismo,644.5128205128206,0.0,,,9.905,nacionalismo
nacionalista,615.0909090939394,0.0,,,10.318,nacionalista
nada,612.6297297567568,2.631578947368421,,,,nada
nadador,680.2036666733334,14.28571428571428,6.259,6.286,,nadador
nadar,590.52037497,0.0,,,,nadar
nadie,617.9285714228571,0.0,3.9,6.429,,nadie
naranja,579.6498648513514,0.0,,,,naranja
naranjo,661.102325572093,0.0,6.536,5.81,,naranjo
narciso,713.0805555611112,5.263157894736842,,,,narciso
narcótico,789.1951724172413,12.12121212121212,,,,narcotico
nariz,583.4588235235294,0.0,,,,nariz
narración,588.4279166638889,0.0,,,,narracion
narrador,567.8645161290323,6.0606060606060606,,,6.28,narrador
narrar,655.8735294,2.857142857142857,,,,narrar
narrativa,609.2907692,2.5,,,7.81,narrativa
nasal,659.85296875,3.03030303030303,6.0,5.071,,nasal
natación,643.0921052973684,0.0,,,,natacion
natal,735.0085483903226,8.823529411764707,4.783,4.0,9.038,natal
natalidad,659.18857144,2.777777777777778,,,,natalidad
nativa,729.9018965551725,12.12121212121212,,,8.9,nativa
natural,549.2151515272727,2.941176470588235,3.069,6.517,,natural
naturaleza,596.4564102692308,0.0,,,,naturaleza
naturalidad,634.5075,0.0,,,7.476,naturalidad
naturalismo,639.5939393848485,2.941176470588235,,,8.65,naturalismo
naturalista,643.3149999975,2.439024390243903,,,7.762,naturalista
náufrago,703.2264705882353,2.857142857142857,,,,naufrago
náusea,675.02765625,3.03030303030303,,,,nausea
náutico,616.1923077025641,0.0,,,,nautico
navaja,668.4743589769231,0.0,,,,navaja
naval,680.675,17.64705882352941,5.087,3.095,10.269,naval
nave,626.8425000029412,2.857142857142857,,,,nave
navegación,634.5536111111111,0.0,,,,navegacion
navegar,613.4399999942857,0.0,,,,navegar
navidad,550.7235294029412,0.0,,,,navidad
navío,808.5729166708334,25.0,,,,navio
nazi,645.59705885,0.0,,,,nazi
neblina,716.66333333,23.07692307692308,,,,neblina
nebulosa,742.5513513135135,2.631578947368421,,,9.35,nebulosa
necesario,589.7609756341463,2.3809523809523814,3.071,6.571,,necesario
necesidad,617.895270272973,0.0,,,,necesidad
necio,785.1133928571428,22.22222222222222,,,,necio
néctar,663.2948717948718,2.5,,,,nectar
negación,665.4486486432432,5.128205128205128,,,,negacion
negar,638.359374946875,8.571428571428571,,,,negar
negativa,596.0989743205129,2.5,,,,negativa
negativo,610.5277777722222,2.7027027027027026,,,,negativo
negligencia,781.3944444388889,5.263157894736842,4.261,4.714,,negligencia
negociación,672.6621621702702,2.631578947368421,,,,negociacion
negociar,617.7314285742857,0.0,,,,negociar
negocio,595.6815789631579,0.0,,,,negocio
negra,599.4217187468751,5.882352941176471,,,,negra
negro,552.3025641025641,0.0,,,,negro
negrura,856.6090909181818,35.29411764705883,,,8.92,negrura
nena,620.0648648513513,0.0,,,2.75,nena
nene,659.3459375,3.03030303030303,,,,nene
neón,667.3026315736843,2.564102564102564,,,,neon
nervio,633.5763157868421,2.564102564102564,,,,nervio
nerviosismo,694.0926922871795,0.0,,,,nerviosismo
nervioso,584.6864864972973,0.0,3.897,6.69,,nervioso
neumonía,620.0371428628572,0.0,,,,neumonia
neurosis,687.5486111111111,0.0,,,10.64,neurosis
neurótico,760.4194444472222,2.7027027027027026,,,,neurotico
neutral,564.54062501875,3.03030303030303,4.304,5.0,8.5,neutral
nevada,620.7974359,0.0,,,,nevada
nevera,606.9082432351352,0.0,,,,nevera
nexo,666.5413793068966,12.12121212121212,,,10.19,nexo
nido,674.45765625,11.11111111111111,,,,nido
niebla,632.8243243189189,2.631578947368421,,,,niebla
nieto,633.2837837621621,2.631578947368421,,,,nieto
nieve,563.3139473921052,5.0,,,,nieve
ningún,629.5333333533333,0.0,,,,ningun
ninguna,630.3918918945946,0.0,4.05,6.619,,ninguna
ninguno,607.3820512923077,2.5,3.913,6.464,,ninguno
ninja,652.9965517172413,14.70588235294118,6.478,4.143,4.846,ninja
niña,566.1637837891892,0.0,,,,nina
niñez,667.4055555555556,5.263157894736842,,,,ninez
niño,534.11562499375,0.0,,,,nino
nitidez,730.0586206896552,9.375,,,9.76,nitidez
nitrógeno,713.0498484727273,10.81081081081081,,,,nitrogeno
nivel,608.6305555499999,5.263157894736842,,,,nivel
noble,613.172973,0.0,,,,noble
nobleza,606.6444444388889,2.7027027027027026,,,,nobleza
noche,573.6558823294117,0.0,,,,noche
noción,699.1974359,2.5,,,,nocion
nocturno,567.19142858,2.777777777777778,,,6.0,nocturno
nogal,718.4263157789474,51.28205128205128,,,,nogal
nombramiento,723.3122857571428,12.5,,,,nombramiento
nombrar,606.8243243459459,2.631578947368421,,,5.045,nombrar
nombre,543.0714864891892,0.0,,,,nombre
nómina,605.0666666515151,2.941176470588235,,,,nomina
norma,627.0028571571429,2.777777777777778,,,,norma
normal,553.0803947394737,5.0,2.913,6.679,,normal
normalidad,563.5151515151515,0.0,,,6.053,normalidad
normativa,627.4864864756756,0.0,,,6.111,normativa
noroeste,828.911875,31.428571428571427,,,8.5,noroeste
norte,626.7891892,0.0,,,,norte
norteamericano,772.153125025,5.882352941176471,,,7.714,norteamericano
