palabra,Action_Mean,Action_SD,BodyExp_Mean,BodyExp_SD,Evaluation _Mean,Evaluation _SD,Feeling_Mean,Feeling_SD,Interoception_Mean,Interoception_SD,Morality_Mean,Morality_SD,SenExp_Mean,SenExp_SD,SocInt_Mean,SocInt_SD,Thought_Mean,Thought_SD,palabra_noaccents
activado,5.6,1.6072751268321592,5.695652173913044,1.2945614423669658,5.5,1,4.3,1.9761738683361685,5.478260869565218,1.7021260827509308,4.142857142857143,2.0071301473923975,4.363636363636363,1.5289415743128763,3.6,2.280350850198276,4.6521739130434785,1.8975749033526954,activado
activarse,5.2727272727272725,1.608957609368435,5.333333333333333,1.8257418583505531,4.541666666666667,1.8876985450811388,4.363636363636363,2.1502038562370362,5.115384615384615,1.6081523081331095,4.608695652173913,1.751340536814393,4.863636363636363,1.206942399913914,3.619047619047619,1.8296499795368097,4.95,1.6693837501494848,activarse
activo,5.666666666666667,1.5599145275730113,5.363636363636363,1.8909673650694179,6.285714285714286,0.9561828874675162,5.142857142857143,1.621286966755555,5.391304347826087,1.157549544778366,4.714285714285714,2.0035682454774815,,,4.666666666666667,2.057506581601462,4.260869565217392,1.9121000188832795,activo
admiración,4.954545454545454,1.7037010895686497,4.190476190476191,2.2938842084780044,5.291666666666667,1.1970676733137333,5.636363636363637,1.176979772673,4.730769230769231,2.030914913189468,4.869565217391305,1.486434043611725,4.136363636363637,2.0070223038468025,5.9523809523809526,1.1169686869465267,5.05,1.5719582155957412,admiracion
admirado,4.454545454545454,1.6540649128527982,4.590909090909091,1.6230216062021892,5.285714285714286,1.7071279138616757,5.863636363636363,1.390287895689391,3.5416666666666665,1.5597983890531344,4.714285714285714,2.0770858707058104,,,5.35,1.1821033884786174,4.857142857142857,1.7402791237532638,admirado
admirar,5.76,1.714642819948224,4.478260869565218,1.5335509956067594,5.1,1.3337718577106994,5.95,1.050062654772262,5.0,1.651445647689541,4.523809523809524,1.600595127415038,,,6.15,0.8750939799154193,5.739130434782608,1.0098330782113454,admirar
adoración,5.24,1.7387735140993295,4.434782608695652,1.7009646182125802,4.75,1.6819474927657678,5.8,1.4363696929192167,4.217391304347826,2.1523036651907823,3.5714285714285716,1.9123657749350302,4.136363636363637,1.958995236763565,5.9,1.1652874052533575,5.043478260869565,1.8458371067095618,adoracion
adorado,3.9545454545454546,2.0113315354397803,4.35,1.755442664221313,5,1.5811388300841898,5.095238095238095,2.1190743711526956,3.5,1.6939791077198396,4,1.7950549357115013,4.2,1.5761378513048243,4.684210526315789,1.5653409844697797,4.0,2.0,adorado
adorar,5.090909090909091,1.4770978917519937,4.909090909090909,1.6592910393438385,4.809523809523809,2.1591444513753038,5.681818181818182,1.9367710889731522,4.041666666666667,1.601063957842237,4.285714285714286,1.820517979665599,,,5.35,1.3088765773505306,4.666666666666667,1.5916448515084431,adorar
afán,4.166666666666667,1.6179144164088315,2.7333333333333334,2.2189658681037714,4,1.2977713690461004,4.166666666666667,1.7573375583870183,4.208333333333333,2.0425722629261767,4.380952380952381,1.774153050787628,,,3.3125,1.8518009252256753,3.8421052631578947,2.0072966313133374,afan
afanado,4.625,1.2041594578792296,3.727272727272727,1.9021518914592017,4.818181818181818,1.60113596038449,4.0,1.247219128924647,3.6470588235294117,1.4975470138942313,4.090909090909091,1.7002673586554236,3.3684210526315788,1.7704527454797003,3.2,1.61245154965971,4.461538461538462,1.6641005886756872,afanado
afanarse,5.0625,1.2893796958227628,3.75,1.6532795690182993,4.416666666666667,1.8809249819912508,3.0,2.1908902300206643,3.642857142857143,1.1507283885330304,3.3157894736842106,2.4049169904581222,3.0,1.7149858514250884,3.769230769230769,1.6908501882113507,4.166666666666667,1.4668044012461752,afanarse
afectación,5.28,1.882374387132733,4.739130434782608,1.8394018618796069,4.588235294117647,1.697749375254331,5.65,1.2680278927697541,4.9523809523809526,1.9358768162305804,3.9047619047619047,1.9976176286957896,4.636363636363637,1.5289415743128763,4.8,2.21478286924356,5.260869565217392,1.4837725660181156,afectacion
afectado,5,1.9023794624226837,4.909090909090909,1.8493007921680622,3.6666666666666665,2.1291625896895083,6.409090909090909,0.7963662060880891,5.333333333333333,1.1671841502435303,4.238095238095238,1.8948551898433268,4.35,1.598519051464429,3.75,1.860248992954834,5.095238095238095,1.6094956323259137,afectado
afectarse,4.45,1.5381123085406379,5.086956521739131,1.7032867552913658,4.571428571428571,1.9892568605242658,5.863636363636363,1.6703422673342405,4.666666666666667,1.9832633040858025,3.727272727272727,1.931735419668473,4.0,1.9023794624226837,4.142857142857143,1.6518388022356867,4.666666666666667,1.7126976771553508,afectarse
afecto,5.35,1.2680278927697541,5.086956521739131,1.8808374217658008,6.333333333333333,0.7302967433402202,6.181818181818182,1.0064725594803925,5.714285714285714,1.189237450758139,5.318181818181818,1.756250433285522,,,6.571428571428571,0.5070925528371083,5.0476190476190474,1.9098740920854045,afecto
afectuoso,4.7272727272727275,1.7776875878998426,4.476190476190476,1.8606194564995717,5.75,1.5108304655560048,5.545454545454546,1.6250208123875345,5.1923076923076925,1.5496897952617685,5.260869565217392,1.4837725660181156,,,6.0476190476190474,1.283596138829908,4.95,1.731290969494334,afectuoso
aflicción,4.235294117647059,1.6019289842524966,3.5,2.3213980461973533,3.4444444444444446,2.148110584901839,4.384615384615385,2.103111248383433,4.809523809523809,1.7781745588959377,2.857142857142857,1.6104057232283402,3.9,2.125038699338017,3.4375,1.8962682651284688,3.466666666666667,1.4074631010979932,afliccion
afligido,3.764705882352941,1.855040827202527,3.8421052631578947,1.5727950313140988,3.7142857142857144,2.1277858274442303,5.333333333333333,2.288688541085317,5.266666666666667,1.8695555876298773,3.2666666666666666,1.3870146083619754,,,3.6,1.5008769366431645,5.157894736842105,1.2139539573337683,afligido
afortunado,3.9565217391304346,2.184204886942224,4.521739130434782,2.107768428228199,6,0.8728715609439694,4.590909090909091,2.0391195791342542,3.8,1.935812083093974,4.041666666666667,2.156469874317881,,,5.35,1.6944180805158287,3.263157894736842,1.6276126096272243,afortunado
afrenta,4,2,4,2.1908902300206643,3,1.6583123951777,4.166666666666667,1.4668044012461752,4.545454545454546,1.9679246105293953,3.6,2.0655911179772892,3.090909090909091,1.9211738835693897,3.9,2.1317702607092643,3.25,1.6583123951777,afrenta
agitación,5.2272727272727275,1.4452489711965164,4.142857142857143,2.351291438459177,2.625,1.3125646981983485,3.8636363636363638,1.958995236763565,5.423076923076923,1.7011308455983487,3.0869565217391304,1.5049326012773303,4.0,1.8516401995451028,3.142857142857143,2.007130147392398,3.6,1.569445091341791,agitacion
agitado,4.85,1.6311119875071343,5.130434782608695,1.6869646713465993,3.380952380952381,1.7457431218879393,4.5,1.8708286933869707,5.285714285714286,1.41925533794512,3.409090909090909,1.9918665787478005,4.454545454545454,1.7106744068953992,3.4761904761904763,1.9651729597938097,4.9523809523809526,1.5644868320376009,agitado
agitarse,4.92,1.6812693617224659,4.391304347826087,1.9479390142306956,3.8,1.6091841672756186,4.2,1.472555959083246,5.043478260869565,1.8458371067095618,3.4285714285714284,1.6604646509766046,4.608695652173913,2.1477076666399157,3.45,1.5035046776746235,4.6521739130434785,1.5842605287404279,agitarse
agobiarse,4.521739130434782,1.8554481256654882,4.695652173913044,2.098371286339948,3.272727272727273,2.2292817160908514,4.954545454545454,2.0811460379244973,6.25,0.7163503994113789,3.5,2.206709137469482,5.15,1.7851728502481645,4.65,2.1343062474478063,4.857142857142857,1.8784492084087414,agobiarse
agobio,4.92,1.9561867668161617,5.521739130434782,1.562910025252757,3.85,2.680828622881955,5.45,2.0124611797498115,6.0,1.2060453783110545,3.5238095238095237,1.6315344807587617,5.6521739130434785,1.7992093125030313,3.8,1.8806493839265088,5.304347826086956,1.2223220304997604,agobio
agonía,4.04,2.2263572639328726,4.363636363636363,1.9650628136199262,3.8947368421052633,2.1575381248622048,5.388888888888889,2.0619490747659377,5.136363636363637,1.6415861825701372,3,2.073644135332772,,,2.6,1.8467610337532774,4.956521739130435,1.4295028019803118,agonia
agonizante,4.571428571428571,2.0632844828435215,4.136363636363637,2.076981659488791,2.6842105263157894,2.001461454341895,4.65,2.412140346794021,5.041666666666667,1.8292114401439832,2.9523809523809526,1.883512423006296,4.318181818181818,1.8869568253158469,2.611111111111111,1.7197431028701005,3.7142857142857144,1.6168752933623898,agonizante
agonizar,4.0476190476190474,2.178903175365773,3.380952380952381,2.178903175365773,1.7894736842105263,1.2727462594467416,4.105263157894737,1.9406395521438362,5.304347826086956,2.0765964857012724,2.380952380952381,1.774153050787628,,,2.9523809523809526,1.9098740920854045,3.260869565217391,2.1366369348357592,agonizar
agotado,4,2.1157009420498154,5.476190476190476,2.1591444513753033,3.375,1.8371173070873836,5.090909090909091,1.8493007921680622,6.0,1.3856406460551018,2.6956521739130435,1.428119634939456,4.2272727272727275,1.9744033018277696,2.6666666666666665,1.6227548592850778,3.75,1.943274501832843,agotado
agotamiento,4.478260869565218,1.8554481256654882,5.130434782608695,2.00690507602869,3.272727272727273,2.3539595453459987,4.090909090909091,2.2658771224846097,6.05,1.145931016569865,3.375,1.929462642021483,4.363636363636363,1.5597757636597742,3.8,2.117595458607661,4.1,1.970840055995359,agotamiento
agotarse,4.190476190476191,2.2938842084780044,4.7272727272727275,1.9804236723685977,3.9523809523809526,1.883512423006296,4.761904761904762,1.4800257398019097,5.565217391304348,1.3759653456432208,3,1.7888543819998317,4.181818181818182,1.9429080716523297,2.761904761904762,1.813966976126134,4.260869565217392,1.982133637003497,agotarse
agradable,4.318181818181818,1.861549882589227,5.285714285714286,1.736169840276497,5.833333333333333,1.274044114541213,5.818181818181818,1.220318601504332,5.538461538461538,1.7715703594442807,5.565217391304348,1.5904855449750885,,,5.190476190476191,1.9136103997169223,5.2,1.5078740698501045,agradable
agradar,4.956521739130435,2.163294223454868,5.3478260869565215,1.3351436985029648,5.409090909090909,1.2968493288806469,5.090909090909091,1.8233692233542078,4.5,1.504379571363837,4.875,1.9849980834510514,,,6.15,0.9880869341680831,5.0,1.4142135623730951,agradar
agradecer,4.9,1.744163198544762,4.3478260869565215,1.8734677533720459,6.285714285714286,0.9561828874675162,6.136363636363637,0.8888437939499221,4.571428571428571,1.8593393604027368,5.363636363636363,1.8138476479691703,,,6.285714285714286,0.643650304346791,4.857142857142857,1.9048809486609466,agradecer
agradecido,5.238095238095238,1.5134319246256809,4.5,2.0644381225662256,6.380952380952381,0.8047478161629569,6.190476190476191,1.2090925365350491,5.217391304347826,1.5654369630794764,5.857142857142857,1.3147514702678327,,,5.476190476190476,1.7210185245675769,4.304347826086956,2.0323471117426513,agradecido
agradecimiento,4.6521739130434785,2.186917624340746,4.260869565217392,2.0718325508054636,6.045454545454546,0.7854190708679786,5.863636363636363,1.283427499777899,3.85,1.6630662866176475,5.791666666666667,1.5030162910010305,4.95,1.7006190823220508,5.8,1.1516578439248728,4.333333333333333,1.852925614624973,agradecimiento
agrado,5.2,1.361114094757442,4.545454545454546,1.94513490111863,5.8,1.0052493799000704,5.545454545454546,1.3706888336846845,4.904761904761905,1.338086764928265,4.818181818181818,2.038588765750502,4.454545454545454,1.2621701918020376,5.0,1.6431676725154984,4.85,1.6311119875071343,agrado
agravado,4.117647058823529,1.4950900031928038,3.6315789473684212,1.6059101370939326,3.125,1.9621416870348585,3.5714285714285716,2.064881658530644,3.4761904761904763,1.6917165134574887,2.888888888888889,1.9063018984684914,2.772727272727273,1.5097088392205895,2.1875,0.9810708435174292,4.25,1.8073922282301278,agravado
agravar,4.476190476190476,2.204972734957229,2.65,1.6944180805158295,4.076923076923077,1.7059473644448737,3.176470588235294,2.007339474206065,2.3157894736842106,1.529438225803745,2.8823529411764706,1.763602596291766,3.3684210526315788,2.361979544454408,2.764705882352941,1.7863864281247313,3.9545454545454546,1.703701089568649,agravar
agraviado,4.583333333333333,1.5050420310248862,3.75,1.9128750375000738,2.8666666666666667,1.9591057240729093,3.7333333333333334,2.250925735484551,4.6,1.4298407059684815,3.1333333333333333,1.5055453054181618,3.4285714285714284,2.2088732148135795,2.8181818181818183,1.7786613965666327,3.909090909090909,1.868397465987655,agraviado
agravio,4.111111111111111,0.9279607271383368,2.923076923076923,1.9348358440936904,3.1538461538461537,1.7722938923964162,3.6666666666666665,1.7320508075688772,2.1875,1.8337120820892248,3.3333333333333335,1.7320508075688772,3.2,1.6865480854231354,3.1,1.7919573407620817,3.8333333333333335,1.9462473604038073,agravio
agredir,5.2,1.5761378513048254,5.086956521739131,1.9048513060141246,2.238095238095238,1.9210612146613628,4.7272727272727275,1.7232808737106584,3.6666666666666665,1.932183566158592,3.090909090909091,2.2658771224846097,,,4.571428571428571,1.9892568605242658,3.5714285714285716,2.111194651646991,agredir
agresión,5.1,1.5861240410775597,5.391304347826087,1.971135584903065,2.9047619047619047,2.4475449312476756,4.681818181818182,2.378201874493449,3.9047619047619047,2.2114421065169645,3,2.410295378065479,,,4.380952380952381,2.085094493690645,4.0476190476190474,1.9615348703551125,agresion
agresivo,5.523809523809524,1.691716513457488,4.636363636363637,2.320620905120305,3.142857142857143,2.5939490026928884,4.571428571428571,2.378474901516276,5.173913043478261,1.7228985595908768,3.0952380952380953,2.364418784918651,,,4.428571428571429,2.0873770280289228,4.304347826086956,1.8692434689587816,agresivo
airado,3.3333333333333335,1.8786728732554485,2.9411764705882355,1.9833868834425028,3.357142857142857,1.5495479666983214,4.214285714285714,1.5281246137553166,4.368421052631579,1.5709348354753427,3.0625,1.7689450716929191,3.142857142857143,1.561909228976012,3.6875,2.023816526598529,3.6,2.1313979316066587,airado
airar,3.4,1.8439088914585773,2.3333333333333335,2.179449471770337,3.111111111111111,1.8113657144911368,3.076923076923077,1.84668795692624,3.8823529411764706,1.7278003697322957,2.9285714285714284,1.542439911024374,2.8125,1.682012683265696,2.2857142857142856,1.5406577730392867,3.176470588235294,1.7042334830374277,airar
aislado,4.12,2.333095225946282,4,2.0225995873897262,3.75,2.1244194253340942,4.25,1.8027756377319946,3.5217391304347827,1.8307863491206402,2.8095238095238093,1.7210185245675778,3.85,1.5312533566021216,4.25,2.29128784747792,4.086956521739131,1.6212521389419092,aislado
aislamiento,4.48,2.3473389188611007,3.8260869565217392,1.9691293395130816,3.4,2.112618729145617,4.55,1.9861361590045288,3.391304347826087,1.9940623322705426,2.238095238095238,1.4800257398019099,3.6818181818181817,1.9853358510736767,4.4,2.280350850198276,4.260869565217392,1.982133637003497,aislamiento
aislarse,4,1.7994708216848747,3.473684210526316,2.1439429162340526,2.9166666666666665,2.019829236576087,4.2272727272727275,2.091520708589536,3.8076923076923075,2.154422999677283,2.608695652173913,1.4058038927888332,3.8181818181818183,1.7357957866601164,4.095238095238095,2.233937373893053,4.2,1.8806493839265088,aislarse
alarma,3.4285714285714284,2.134746555716359,3.5,2.4053511772118195,3.7142857142857144,2.305273457593635,2.142857142857143,1.8516401995451028,3.347826086956522,2.515564199360994,3.142857142857143,1.6212869667555552,,,1.8095238095238095,1.123345344008138,2.260869565217391,1.8394018618796073,alarma
alarmado,4.954545454545454,1.5576928215816264,5.045454545454546,1.7855844108615224,3.0476190476190474,1.9358768162305804,5.090909090909091,1.9250007027603153,5.25,1.7003835884370582,3.5714285714285716,2.0142350550873793,3.85,1.7252002172135514,2.75,1.4823523268955432,4.904761904761905,1.5461164867099082,alarmado
alarmante,3.727272727272727,2.0279433208435864,4.761904761904762,2.165750722146062,3.375,1.8838558977475588,3.9545454545454546,1.9390049664042275,4.730769230769231,2.030914913189468,2.8260869565217392,1.5565747335691182,4.565217391304348,2.0632297487307203,2.1904761904761907,1.600595127415038,3.75,1.5517392618742702,alarmante
alarmarse,5.181818181818182,1.5625487005397434,4.857142857142857,1.9820624179302295,3.5,1.8650096164806276,4.0,1.9760470401187074,5.230769230769231,1.7276039432159749,3.1739130434782608,1.4970326380435361,4.65,1.3484884325167863,2.8095238095238093,1.600595127415038,4.9,1.6189665319514632,alarmarse
alborotado,4.857142857142857,2.0071301473923975,4.809523809523809,1.9651729597938097,2.85,1.598519051464429,5.095238095238095,1.75797502555531,5.130434782608695,1.4239620725952367,3.0476190476190474,1.7168631417847633,3.8,1.8806493839265088,3.619047619047619,1.8296499795368097,4.217391304347826,1.9295906711276274,alborotado
alborotarse,4.619047619047619,1.8296499795368097,4.571428571428571,1.9383350734955136,2.75,1.7434086394791457,4.619047619047619,2.1089378956287566,5.0,1.6787441193290353,3.2857142857142856,1.7647338933351153,4.818181818181818,1.8162327215148664,4.095238095238095,1.8682816143387457,4.217391304347826,1.756973682711022,alborotarse
alboroto,4.523809523809524,1.7781745588959377,3.6666666666666665,1.825741858350554,2.5238095238095237,1.6618979396776332,3.2857142857142856,1.6168752933623898,3.6956521739130435,1.794810261146784,2.9047619047619047,1.6704718466577608,4.409090909090909,1.6230216062021892,4.428571428571429,1.8322507626258089,3.6956521739130435,1.6904755277381047,alboroto
alborozado,4,2.23606797749979,4.111111111111111,1.6914819275153699,4.428571428571429,2.14919697074224,4.125,2.416461403433896,4.0,2.0816659994661326,3.6,2.4083189157584592,3.5555555555555554,1.9436506316151003,2.8333333333333335,1.9407902170679516,4.25,1.4880476182856899,alborozado
alborozarse,5,2,4.111111111111111,1.9002923751652299,3.888888888888889,1.7638342073763935,4.636363636363637,1.2060453783110539,4.9,1.2866839377079191,3.75,1.4880476182856899,3.875,1.8850918886280925,2.857142857142857,1.5735915849388862,3.625,0.9161253813129043,alborozarse
alborozo,5.4,1.1401754250991367,3.5,2.073644135332772,4,2.5298221281347035,4.222222222222222,2.333333333333333,4.7,1.70293863659264,3,1.4142135623730951,,,3.6,1.5165750888103104,3.125,1.4577379737113252,alborozo
alegrarse,4.869565217391305,2.2013290990607333,5.3478260869565215,1.4336442963229925,6.590909090909091,0.6661253213344664,6.681818181818182,0.5679003631895488,6.2,0.9514531821875101,4.958333333333333,2.1765382699552314,5.545454545454546,1.3354960814430665,5.7,1.218281792655456,4.619047619047619,1.9098740920854045,alegrarse
alegre,5.619047619047619,1.4654757069358222,5.863636363636363,1.355604048998947,6.428571428571429,0.6761234037828121,6.761904761904762,0.4364357804719872,5.913043478260869,1.2761106919165421,5.761904761904762,1.6094956323259137,,,5.190476190476191,2.0154167712671143,5.086956521739131,1.7815479346563374,alegre
alegría,5.136363636363637,1.457181053739248,4.857142857142857,2.3299294900428698,6.416666666666667,0.7755316082290395,6.818181818181818,0.39477101697586015,6.038461538461538,1.3994504415882465,5.826086956521739,1.4663552190579539,,,5.142857142857143,2.0071301473923975,5.1,1.7137217117324375,alegria
alentado,4.111111111111111,1.843554395849907,3,1.9639610121239315,3.5238095238095237,2.0400746951777924,4.25,1.3416407864998738,4.238095238095238,1.8948551898433268,3.611111111111111,1.753614381411378,3.272727272727273,1.5790840679034457,4.176470588235294,1.7405205441780582,3.4705882352941178,1.8411153908304994,alentado
alentador,4.473684210526316,1.3067525929499002,2.875,2.0289570391377603,3.9,2.04939015319192,3.764705882352941,1.7863864281247313,4.3478260869565215,1.8490463304135485,4.105263157894737,1.9690589078176761,,,3.8421052631578947,1.863782232592187,4.5,1.6890651782777917,alentador
alentar,4.95,1.356271980175999,3.357142857142857,1.6458405781822276,3.857142857142857,1.9566735620873064,3.6315789473684212,1.8321367706038847,4.0,1.5954480704349312,3.6666666666666665,1.7149858514250884,3.0476190476190474,1.8021151593666394,3.823529411764706,1.667156790678634,4.473684210526316,1.3067525929499002,alentar
alerta,4.521739130434782,1.8057877962865383,4.6521739130434785,2.479162168816017,4.909090909090909,1.3769908845391456,3.409090909090909,1.816828500675229,5.6,1.4290224851827533,4.166666666666667,2.098999071331208,,,3.85,1.6944180805158295,4.1,2.0235456115702615,alerta
alertado,4.130434782608695,2.1596369186864166,4.826086956521739,1.7748796095675052,4.5,1.6832508230603465,3.8181818181818183,1.9672645653622365,5.9,1.2937094768634547,4.083333333333333,2.0412414523193148,4.363636363636363,1.2552918289216952,3.75,1.5517392618742702,4.7,1.5927467172350904,alertado
alertarse,4.521739130434782,2.086091718052321,4.695652173913044,2.1832998921294187,4,1.7728105208558367,4.545454545454546,1.94513490111863,5.5,0.9459053029269173,3.8333333333333335,1.8336626845141692,4.2272727272727275,1.7163587753985023,3.55,1.6050905860647502,4.85,1.8431951662948316,alertarse
alicaído,3.5,1.4459976109624424,3.6666666666666665,2.804757862395017,2.7142857142857144,1.8985245861972937,4.733333333333333,1.9444671200491874,4.722222222222222,1.8725746841481161,2.6923076923076925,1.493575987611354,4.3,1.567021236472421,2.727272727272727,2.0538212722098823,3.3,1.6363916944844767,alicaido
aliento,2.8181818181818183,1.7081419489459646,4.142857142857143,2.372461048905003,3.7083333333333335,1.7564580631305238,2.3333333333333335,1.7416467303484175,3.230769230769231,2.006144407717297,3.2857142857142856,1.7928429140015905,3.6956521739130435,2.00985713216129,2.619047619047619,1.9868616075658234,2.2,1.6091841672756186,aliento
aliviado,4.590909090909091,1.5934117606447615,5.545454545454546,1.5345938729769375,5.619047619047619,1.5321941938341392,6.045454545454546,1.214094713778944,5.583333333333333,1.2481870911416906,4.619047619047619,1.774153050787628,4.454545454545454,1.6540649128527982,4.15,1.496487114615601,4.9523809523809526,1.6271505915615334,aliviado
aliviarse,4.6521739130434785,2.0362330562311715,4.173913043478261,1.9224079103855776,5.363636363636363,0.9021379128785217,5.2727272727272725,1.804275825757042,5.25,1.164157703189193,4.304347826086956,1.8199596051634988,4.681818181818182,1.3232846447693143,4.2,1.8806493839265088,4.0,1.7320508075688772,aliviarse
alivio,4,1.8973665961010275,4.909090909090909,1.6008655667389955,5.571428571428571,1.4687215042828425,5.285714285714286,1.7928429140015911,5.739130434782608,1.4528151763933677,4.238095238095238,2.0224925687072846,4.478260869565218,2.3133911593430287,3.8095238095238093,2.0885173597326796,3.869565217391304,2.05170323536517,alivio
alteración,4.954545454545454,1.5576928215816264,5.409090909090909,1.6521008532886943,3.857142857142857,1.8784492084087414,4.136363636363637,2.43575459209265,4.833333333333333,1.6329931618554525,4.095238095238095,2.047065262876636,4.318181818181818,1.756250433285522,3.4,1.3533583957579092,4.380952380952381,1.5321941938341392,alteracion
alterado,5.090909090909091,1.6008655667389955,5,2.1447610589527217,3.5,1.841549442134554,5.090909090909091,1.9001025262836773,5.538461538461538,1.6788274296250756,3.0869565217391304,1.7815479346563374,,,3.7142857142857144,1.901127485016645,4.9,1.744163198544762,alterado
alterarse,5.238095238095238,1.3749458863810577,4.761904761904762,2.2562083659263807,3.7916666666666665,1.9995470501583854,5.363636363636363,1.705605730844884,5.384615384615385,1.551178212248305,3.391304347826087,1.8025015555353923,4.0,1.9466570535691503,3.0,1.6733200530681511,4.5,1.7917941611104424,alterarse
alucinación,3.347826086956522,1.8734677533720459,3.9130434782608696,1.9048513060141246,2.727272727272727,1.881787857630488,3.227272727272727,2.1365708658818376,5.45,1.7312909694943348,2.3333333333333335,1.7110044511584588,4.130434782608695,1.914166037874813,2.5,1.7621756887140216,4.5,2.2594829403858614,alucinacion
alucinado,4.136363636363637,1.7264181070990536,4.285714285714286,2.1480888515807983,3.5833333333333335,1.5012072436561836,4.636363636363637,1.8656150408161591,4.6923076923076925,1.7611185256928228,2.608695652173913,1.4058038927888332,4.0,1.5894388284780525,2.857142857142857,1.9566735620873066,4.8,1.8238190122579827,alucinado
alucinar,3.869565217391304,2.2624272529959533,4.521739130434782,2.019666156422692,4.045454545454546,1.587968835224741,4.363636363636363,2.0827055331136797,4.65,1.8144159564878983,2.7916666666666665,1.9776834640705199,4.7727272727272725,1.9255628288353015,3.25,1.943274501832843,4.7,1.5593520921743174,alucinar
amado,4.333333333333333,1.7126976771553508,5.2727272727272725,1.8563101696342252,6.333333333333333,1.016530045465126,6.714285714285714,0.9023778112773588,5.608695652173913,1.5879984667608418,5.142857142857143,1.7402791237532638,,,6.333333333333333,0.7958224257542202,3.9565217391304346,2.265918655154826,amado
amar,5.095238095238095,1.9469145308606108,5,2.4688535993934706,6.523809523809524,0.9807674351775548,6.428571428571429,1.8047556225547146,6.565217391304348,0.7877520927828725,5.523809523809524,1.9904534061124766,,,6.761904761904762,0.4364357804719872,5.0,1.8090680674665818,amar
amargado,3.761904761904762,2.2114421065169645,4.136363636363637,1.8072724659645996,2.5714285714285716,1.9383350734955134,5.476190476190476,1.9395630337539327,5.173913043478261,1.8745223370487916,3.0952380952380953,1.9724290077151547,4.2727272727272725,1.5486343655842068,3.380952380952381,2.1089378956287566,4.434782608695652,1.9960435173913817,amargado
amargarse,3.9565217391304346,2.285890732884612,4.521739130434782,1.8307863491206402,2.6363636363636362,2.3813852420378505,5.2727272727272725,1.881787857630488,5.25,1.7434086394791457,2.5833333333333335,1.612900888263851,4.363636363636363,1.6196841122196088,4.25,1.9701723141310308,4.5,1.6059101370939324,amargarse
amargura,4.92,1.934769581457527,4.043478260869565,1.9651107040193392,3.4,2.087557121815378,5.6,1.8180382718454347,4.869565217391305,1.6869646713465993,2.6666666666666665,1.5275252316519465,,,3.35,2.007223796297028,5.217391304347826,1.6502485140434962,amargura
amedrentado,3.1538461538461537,1.8639632438326066,4.777777777777778,1.394433377556792,3.25,1.8929694486000912,4.5,0.7559289460184544,4.666666666666667,2.179449471770337,3.1666666666666665,1.5275252316519468,4.090909090909091,1.6403990645294486,2.75,2.052872551885702,4.666666666666667,1.0730867399773203,amedrentado
amedrentamiento,3.272727272727273,1.9021518914592017,3.4,2.0736441353327724,3.111111111111111,2.204792759220492,4.428571428571429,1.7182493859684496,3.9166666666666665,2.193309385519074,2.8181818181818183,1.3280197150781927,2.8333333333333335,1.6966991126265962,3.8,2.043961295567452,3.3636363636363638,2.062654952856986,amedrentamiento
amedrentarse,3.7,1.6363916944844767,3.3333333333333335,2.516611478423583,3.5454545454545454,2.018099916438052,4.5,1.378404875209022,5.0,1.4675987714106855,2.6,1.5055453054181622,3.642857142857143,1.945691210268034,3.909090909090909,2.119176512447486,3.4166666666666665,1.6213537179739275,amedrentarse
amenaza,5.08,2.215851980616034,4.260869565217392,2.0497758481521786,3.65,2.412140346794021,4.4,2.1618705350983247,4.130434782608695,2.0294277703576484,3.3333333333333335,1.8529256146249726,,,2.75,1.8027756377319946,4.391304347826087,1.7251911734588246,amenaza
amenazado,4.260869565217392,2.1152560838809222,4.3478260869565215,1.9681254499043663,2.772727272727273,2.369082968693607,4.681818181818182,2.212224987188101,5.25,1.4823523268955432,2.9583333333333335,2.1157621027332727,,,4.4,1.6026294183720637,4.0,1.9735087641318605,amenazado
amenazante,5.2,1.1964860832322386,4.869565217391305,1.9141660378748124,2.6666666666666665,2.033060090930254,5.0,2.0930724738891344,3.8095238095238093,2.0154167712671147,3.090909090909091,1.874873733122184,4.2,1.7651599003161753,3.761904761904762,2.119074371152695,4.523809523809524,2.0644381225662256,amenazante
amenazar,5.545454545454546,1.7106744068954,4.090909090909091,2.1360642693445726,2.857142857142857,2.32992949004287,4.2727272727272725,2.491544141248998,3.7916666666666665,1.7440374613713623,3.6666666666666665,2.496664441476534,,,3.95,2.3050288273114594,4.190476190476191,2.0400746951777924,amenazar
amigable,4.695652173913044,2.1623804771739965,4.217391304347826,1.97614228736722,6.454545454545454,0.6709817063202634,5.136363636363637,1.9097607565310761,3.85,1.8431951662948316,5.5,1.5322617553657476,,,6.6,0.5026246899500323,4.571428571428571,1.7484687178050564,amigable
amistad,4.714285714285714,2.0035682454774815,3.9545454545454546,2.3396636454896615,6.809523809523809,0.4023739080814749,5.9523809523809526,1.6575943555704598,4.434782608695652,2.3515195658923838,5.904761904761905,2.022492568707285,,,6.857142857142857,0.35856858280031695,3.8260869565217392,2.249286228462133,amistad
amistoso,4.173913043478261,2.103075105930782,4.3478260869565215,2.0362330562311715,6.363636363636363,0.8477114595277806,5.590909090909091,1.5632411662065921,3.7,1.8945906376340316,5.291666666666667,1.8528278426483005,,,6.7,0.5712405705774815,4.05,1.356271980175999,amistoso
